relerr,RequestedTol,bp_0,bp_1,bp_2,bp_3,bp_4,maxvalue,minvalue,avgvalue,maxerror
0.4,6.04,1,0,0,0,0,0,0,0,0
0.3,4.53,1,0,0,0,0,0,0,0,0
0.2,3.02,1,0,0,0,0,0,0,0,0
0.1,1.51,1,0,0,0,0,0,0,0,0
0.09,1.359,1,0,0,0,0,0,0,0,0
0.08,1.208,1,0,0,0,0,0,0,0,0
0.07,1.057,1,0,0,0,0,0,0,0,0
0.06,0.906,1,0,0,0,0,0,0,0,0
0.05,0.755,1,0,0,0,0,0,0,0,0
0.04,0.604,1,0,0,0,0,0,0,0,0
0.03,0.453,1,0,0,0,0,0,0,0,0
0.02,0.302,1,0,0,0,0,0,0,0,0
0.01,0.151,1,0,0,0,0,0,0,0,0
0.009,0.1359,1,0,0,0,0,0,0,0,0
0.008,0.1208,1,0,0,0,0,0,0,0,0
0.007,0.1057,1,0,0,0,0,0,0,0,0
0.006,0.0906,1,0,0,0,0,0,0,0,0
0.005,0.0755,1,0,0,0,0,0,0,0,0
0.004,0.0604,1,0,0,0,0,0,0,0,0
0.003,0.0453,1,0,0,0,0,0,0,0,0
0.002,0.0302,1,0,0,0,0,0,0,0,0
0.001,0.0151,1,0,0,0,0,0,0,0,0
0.0009,0.01359,1,0,0,0,0,0,0,0,0
0.0008,0.01208,1,0,0,0,0,0,0,0,0
0.0007,0.01057,1,0,0,0,0,0,0,0,0
0.0006,0.00906,1,0,0,0,0,0,0,0,0
0.0005,0.00755,1,0,0,0,0,0,0,0,0
0.0004,0.00604,1,0,0,0,0,0,0,0,0
0.0003,0.00453,1,0,0,0,0,0,0,0,0
0.0002,0.00302,1,0,0,0,0,0,0,0,0
0.0001,0.00151,1,0,0,0,0,0,0,0,0
9.00E-05,0.001359,1,0,0,0,0,0,0,0,0
8.00E-05,0.001208,1,0,0,0,0,0,0,0,0
7.00E-05,0.001057,1,0,0,0,0,0,0,0,0
6.00E-05,0.000906,1,0,0,0,0,0,0,0,0
5.00E-05,0.000755,1,0,0,0,0,0,0,0,0
4.00E-05,0.000604,1,0,0,0,0,0,0,0,0
3.00E-05,0.000453,1,0,0,0,0,0,0,0,0
2.00E-05,0.000302,1,0,0,0,0,0,0,0,0
1.00E-05,0.000151,1,0,0,0,0,0,0,0,0
9.00E-06,0.0001359,1,0,0,0,0,0,0,0,0
8.00E-06,0.0001208,1,0,0,0,0,0,0,0,0
7.00E-06,0.0001057,1,0,0,0,0,0,0,0,0
6.00E-06,9.06E-05,1,0,0,0,0,0,0,0,0
5.00E-06,7.55E-05,1,0,0,0,0,0,0,0,0
4.00E-06,6.04E-05,1,0,0,0,0,0,0,0,0
3.00E-06,4.53E-05,1,0,0,0,0,0,0,0,0
2.00E-06,3.02E-05,1,0,0,0,0,0,0,0,0
1.00E-06,1.51E-05,1,0,0,0,0,0,0,0,0
9.00E-07,1.36E-05,1,0,0,0,0,0,0,0,0
8.00E-07,1.21E-05,1,0,0,0,0,0,0,0,0
7.00E-07,1.06E-05,1,0,0,0,0,0,0,0,0
6.00E-07,9.06E-06,1,0,0,0,0,0,0,0,0
5.00E-07,7.55E-06,1,0,0,0,0,0,0,0,0
4.00E-07,6.04E-06,1,0,0,0,0,0,0,0,0
3.00E-07,4.53E-06,1,0,0,0,0,0,0,0,0
2.00E-07,3.02E-06,1,0,0,0,0,0,0,0,0
1.00E-07,1.51E-06,1,0,0,0,0,0,0,0,0
9.00E-08,1.36E-06,1,0,0,0,0,0,0,0,0
8.00E-08,1.21E-06,1,0,0,0,0,0,0,0,0
7.00E-08,1.06E-06,1,0,0,0,0,0,0,0,0
6.00E-08,9.06E-07,1,0,0,0,0,0,0,0,0
5.00E-08,7.55E-07,1,0,0,0,0,0,0,0,0
4.00E-08,6.04E-07,1,0,0,0,0,0,0,0,0
3.00E-08,4.53E-07,1,0,0,0,0,0,0,0,0
2.00E-08,3.02E-07,1,0,0,0,0,0,0,0,0
1.00E-08,1.51E-07,1,0,0,0,0,0,0,0,0
9.00E-09,1.36E-07,1,0,0,0,0,0,0,0,0
8.00E-09,1.21E-07,1,0,0,0,0,0,0,0,0
7.00E-09,1.06E-07,1,0,0,0,0,0,0,0,0
6.00E-09,9.06E-08,1,0,0,0,0,0,0,0,0
5.00E-09,7.55E-08,1,0,0,0,0,0,0,0,0
4.00E-09,6.04E-08,1,0,0,0,0,0,0,0,0
3.00E-09,4.53E-08,1,0,0,0,0,0,0,0,0
2.00E-09,3.02E-08,1,0,0,0,0,0,0,0,0
1.00E-09,1.51E-08,1,0,0,0,0,0,0,0,0
0.9,13.59,1,0,0,0,0,0,0,0,0
0.8,12.08,1,0,0,0,0,0,0,0,0
0.7,10.57,1,0,0,0,0,0,0,0,0
0.6,9.06,1,0,0,0,0,0,0,0,0
0.5,7.55,1,0,0,0,0,0,0,0,0
0.4,6.04,1,0,0,0,0,0,0,0,0
0.3,4.53,1,0,0,0,0,0,0,0,0
0.2,3.02,1,0,0,0,0,0,0,0,0
0.1,1.51,1,0,0,0,0,0,0,0,0
0.09,1.359,1,0,0,0,0,0,0,0,0
0.08,1.208,1,0,0,0,0,0,0,0,0
0.07,1.057,1,0,0,0,0,0,0,0,0
0.06,0.906,1,0,0,0,0,0,0,0,0
0.05,0.755,1,0,0,0,0,0,0,0,0
0.04,0.604,1,0,0,0,0,0,0,0,0
0.03,0.453,1,0,0,0,0,0,0,0,0
0.02,0.302,1,0,0,0,0,0,0,0,0
0.01,0.151,1,0,0,0,0,0,0,0,0
0.009,0.1359,1,0,0,0,0,0,0,0,0
0.008,0.1208,1,0,0,0,0,0,0,0,0
0.007,0.1057,1,0,0,0,0,0,0,0,0
0.006,0.0906,1,0,0,0,0,0,0,0,0
0.005,0.0755,1,0,0,0,0,0,0,0,0
0.004,0.0604,1,0,0,0,0,0,0,0,0
0.003,0.0453,1,0,0,0,0,0,0,0,0
0.002,0.0302,1,0,0,0,0,0,0,0,0
0.001,0.0151,1,0,0,0,0,0,0,0,0
0.0009,0.01359,1,0,0,0,0,0,0,0,0
0.0008,0.01208,1,0,0,0,0,0,0,0,0
0.0007,0.01057,1,0,0,0,0,0,0,0,0
0.0006,0.00906,1,0,0,0,0,0,0,0,0
0.0005,0.00755,1,0,0,0,0,0,0,0,0
0.0004,0.00604,1,0,0,0,0,0,0,0,0
0.0003,0.00453,1,0,0,0,0,0,0,0,0
0.0002,0.00302,1,0,0,0,0,0,0,0,0
0.0001,0.00151,1,0,0,0,0,0,0,0,0
9.00E-05,0.001359,1,0,0,0,0,0,0,0,0
8.00E-05,0.001208,1,0,0,0,0,0,0,0,0
7.00E-05,0.001057,1,0,0,0,0,0,0,0,0
6.00E-05,0.000906,1,0,0,0,0,0,0,0,0
5.00E-05,0.000755,1,0,0,0,0,0,0,0,0
4.00E-05,0.000604,1,0,0,0,0,0,0,0,0
3.00E-05,0.000453,1,0,0,0,0,0,0,0,0
2.00E-05,0.000302,1,0,0,0,0,0,0,0,0
1.00E-05,0.000151,1,0,0,0,0,0,0,0,0
9.00E-06,0.0001359,1,0,0,0,0,0,0,0,0
8.00E-06,0.0001208,1,0,0,0,0,0,0,0,0
7.00E-06,0.0001057,1,0,0,0,0,0,0,0,0
6.00E-06,9.06E-05,1,0,0,0,0,0,0,0,0
5.00E-06,7.55E-05,1,0,0,0,0,0,0,0,0
4.00E-06,6.04E-05,1,0,0,0,0,0,0,0,0
3.00E-06,4.53E-05,1,0,0,0,0,0,0,0,0
2.00E-06,3.02E-05,1,0,0,0,0,0,0,0,0
1.00E-06,1.51E-05,1,0,0,0,0,0,0,0,0
9.00E-07,1.36E-05,1,0,0,0,0,0,0,0,0
8.00E-07,1.21E-05,1,0,0,0,0,0,0,0,0
7.00E-07,1.06E-05,1,0,0,0,0,0,0,0,0
6.00E-07,9.06E-06,1,0,0,0,0,0,0,0,0
5.00E-07,7.55E-06,1,0,0,0,0,0,0,0,0
4.00E-07,6.04E-06,1,0,0,0,0,0,0,0,0
3.00E-07,4.53E-06,1,0,0,0,0,0,0,0,0
2.00E-07,3.02E-06,1,0,0,0,0,0,0,0,0
1.00E-07,1.51E-06,1,0,0,0,0,0,0,0,0
9.00E-08,1.36E-06,1,0,0,0,0,0,0,0,0
8.00E-08,1.21E-06,1,0,0,0,0,0,0,0,0
7.00E-08,1.06E-06,1,0,0,0,0,0,0,0,0
6.00E-08,9.06E-07,1,0,0,0,0,0,0,0,0
5.00E-08,7.55E-07,1,0,0,0,0,0,0,0,0
4.00E-08,6.04E-07,1,0,0,0,0,0,0,0,0
3.00E-08,4.53E-07,1,0,0,0,0,0,0,0,0
2.00E-08,3.02E-07,1,0,0,0,0,0,0,0,0
1.00E-08,1.51E-07,1,0,0,0,0,0,0,0,0
9.00E-09,1.36E-07,1,0,0,0,0,0,0,0,0
8.00E-09,1.21E-07,1,0,0,0,0,0,0,0,0
7.00E-09,1.06E-07,1,0,0,0,0,0,0,0,0
6.00E-09,9.06E-08,1,0,0,0,0,0,0,0,0
5.00E-09,7.55E-08,1,0,0,0,0,0,0,0,0
4.00E-09,6.04E-08,1,0,0,0,0,0,0,0,0
3.00E-09,4.53E-08,1,0,0,0,0,0,0,0,0
2.00E-09,3.02E-08,1,0,0,0,0,0,0,0,0
1.00E-09,1.51E-08,1,0,0,0,0,0,0,0,0
0.9,13.59,1,0,0,0,0,0,0,0,0
0.8,12.08,1,0,0,0,0,0,0,0,0
0.7,10.57,1,0,0,0,0,0,0,0,0
0.6,9.06,1,0,0,0,0,0,0,0,0
0.5,7.55,1,0,0,0,0,0,0,0,0
0.4,6.04,1,0,0,0,0,0,0,0,0
0.3,4.53,1,0,0,0,0,0,0,0,0
0.2,3.02,1,0,0,0,0,0,0,0,0
0.1,1.51,1,0,0,0,0,0,0,0,0
0.09,1.359,1,0,0,0,0,0,0,0,0
0.08,1.208,1,0,0,0,0,0,0,0,0
0.07,1.057,1,0,0,0,0,0,0,0,0
0.06,0.906,1,0,0,0,0,0,0,0,0
0.05,0.755,1,0,0,0,0,0,0,0,0
0.04,0.604,1,0,0,0,0,0,0,0,0
0.03,0.453,1,0,0,0,0,0,0,0,0
0.02,0.302,1,0,0,0,0,0,0,0,0
0.01,0.151,1,0,0,0,0,0,0,0,0
0.009,0.1359,1,0,0,0,0,0,0,0,0
0.008,0.1208,1,0,0,0,0,0,0,0,0
0.007,0.1057,1,0,0,0,0,0,0,0,0
0.006,0.0906,1,0,0,0,0,0,0,0,0
0.005,0.0755,1,0,0,0,0,0,0,0,0
0.004,0.0604,1,0,0,0,0,0,0,0,0
0.003,0.0453,1,0,0,0,0,0,0,0,0
0.002,0.0302,1,0,0,0,0,0,0,0,0
0.001,0.0151,1,0,0,0,0,0,0,0,0
0.0009,0.01359,1,0,0,0,0,0,0,0,0
0.0008,0.01208,1,0,0,0,0,0,0,0,0
0.0007,0.01057,1,0,0,0,0,0,0,0,0
0.0006,0.00906,1,0,0,0,0,0,0,0,0
0.0005,0.00755,1,0,0,0,0,0,0,0,0
0.0004,0.00604,1,0,0,0,0,0,0,0,0
0.0003,0.00453,1,0,0,0,0,0,0,0,0
0.0002,0.00302,1,0,0,0,0,0,0,0,0
0.0001,0.00151,1,0,0,0,0,0,0,0,0
9.00E-05,0.001359,1,0,0,0,0,0,0,0,0
8.00E-05,0.001208,1,0,0,0,0,0,0,0,0
7.00E-05,0.001057,1,0,0,0,0,0,0,0,0
6.00E-05,0.000906,1,0,0,0,0,0,0,0,0
5.00E-05,0.000755,1,0,0,0,0,0,0,0,0
4.00E-05,0.000604,1,0,0,0,0,0,0,0,0
3.00E-05,0.000453,1,0,0,0,0,0,0,0,0
2.00E-05,0.000302,1,0,0,0,0,0,0,0,0
1.00E-05,0.000151,1,0,0,0,0,0,0,0,0
9.00E-06,0.0001359,1,0,0,0,0,0,0,0,0
8.00E-06,0.0001208,1,0,0,0,0,0,0,0,0
7.00E-06,0.0001057,1,0,0,0,0,0,0,0,0
6.00E-06,9.06E-05,1,0,0,0,0,0,0,0,0
5.00E-06,7.55E-05,1,0,0,0,0,0,0,0,0
4.00E-06,6.04E-05,1,0,0,0,0,0,0,0,0
3.00E-06,4.53E-05,1,0,0,0,0,0,0,0,0
2.00E-06,3.02E-05,1,0,0,0,0,0,0,0,0
1.00E-06,1.51E-05,1,0,0,0,0,0,0,0,0
9.00E-07,1.36E-05,1,0,0,0,0,0,0,0,0
8.00E-07,1.21E-05,1,0,0,0,0,0,0,0,0
7.00E-07,1.06E-05,1,0,0,0,0,0,0,0,0
6.00E-07,9.06E-06,1,0,0,0,0,0,0,0,0
5.00E-07,7.55E-06,1,0,0,0,0,0,0,0,0
4.00E-07,6.04E-06,1,0,0,0,0,0,0,0,0
3.00E-07,4.53E-06,1,0,0,0,0,0,0,0,0
2.00E-07,3.02E-06,1,0,0,0,0,0,0,0,0
1.00E-07,1.51E-06,1,0,0,0,0,0,0,0,0
9.00E-08,1.36E-06,1,0,0,0,0,0,0,0,0
8.00E-08,1.21E-06,1,0,0,0,0,0,0,0,0
7.00E-08,1.06E-06,1,0,0,0,0,0,0,0,0
6.00E-08,9.06E-07,1,0,0,0,0,0,0,0,0
5.00E-08,7.55E-07,1,0,0,0,0,0,0,0,0
4.00E-08,6.04E-07,1,0,0,0,0,0,0,0,0
3.00E-08,4.53E-07,1,0,0,0,0,0,0,0,0
2.00E-08,3.02E-07,1,0,0,0,0,0,0,0,0
1.00E-08,1.51E-07,1,0,0,0,0,0,0,0,0
9.00E-09,1.36E-07,1,0,0,0,0,0,0,0,0
8.00E-09,1.21E-07,1,0,0,0,0,0,0,0,0
7.00E-09,1.06E-07,1,0,0,0,0,0,0,0,0
6.00E-09,9.06E-08,1,0,0,0,0,0,0,0,0
5.00E-09,7.55E-08,1,0,0,0,0,0,0,0,0
4.00E-09,6.04E-08,1,0,0,0,0,0,0,0,0
3.00E-09,4.53E-08,1,0,0,0,0,0,0,0,0
2.00E-09,3.02E-08,1,0,0,0,0,0,0,0,0
1.00E-09,1.51E-08,1,0,0,0,0,0,0,0,0
0.9,13.59,1,0,0,0,0,0,0,0,0
0.8,12.08,1,0,0,0,0,0,0,0,0
0.7,10.57,1,0,0,0,0,0,0,0,0
0.6,9.06,1,0,0,0,0,0,0,0,0
0.5,7.55,1,0,0,0,0,0,0,0,0
0.4,6.04,1,0,0,0,0,0,0,0,0
0.3,4.53,1,0,0,0,0,0,0,0,0
0.2,3.02,1,0,0,0,0,0,0,0,0
0.1,1.51,1,0,0,0,0,0,0,0,0
0.09,1.359,1,0,0,0,0,0,0,0,0
0.08,1.208,1,0,0,0,0,0,0,0,0
0.07,1.057,1,0,0,0,0,0,0,0,0
0.06,0.906,1,0,0,0,0,0,0,0,0
0.05,0.755,1,0,0,0,0,0,0,0,0
0.04,0.604,1,0,0,0,0,0,0,0,0
0.03,0.453,1,0,0,0,0,0,0,0,0
0.02,0.302,1,0,0,0,0,0,0,0,0
0.01,0.151,1,0,0,0,0,0,0,0,0
0.009,0.1359,1,0,0,0,0,0,0,0,0
0.008,0.1208,1,0,0,0,0,0,0,0,0
0.007,0.1057,1,0,0,0,0,0,0,0,0
0.006,0.0906,1,0,0,0,0,0,0,0,0
0.005,0.0755,1,0,0,0,0,0,0,0,0
0.004,0.0604,1,0,0,0,0,0,0,0,0
0.003,0.0453,1,0,0,0,0,0,0,0,0
0.002,0.0302,1,0,0,0,0,0,0,0,0
0.001,0.0151,1,0,0,0,0,0,0,0,0
0.0009,0.01359,1,0,0,0,0,0,0,0,0
0.0008,0.01208,1,0,0,0,0,0,0,0,0
0.0007,0.01057,1,0,0,0,0,0,0,0,0
0.0006,0.00906,1,0,0,0,0,0,0,0,0
0.0005,0.00755,1,0,0,0,0,0,0,0,0
0.0004,0.00604,1,0,0,0,0,0,0,0,0
0.0003,0.00453,1,0,0,0,0,0,0,0,0
0.0002,0.00302,1,0,0,0,0,0,0,0,0
0.0001,0.00151,1,0,0,0,0,0,0,0,0
9.00E-05,0.001359,1,0,0,0,0,0,0,0,0
8.00E-05,0.001208,1,0,0,0,0,0,0,0,0
7.00E-05,0.001057,1,0,0,0,0,0,0,0,0
6.00E-05,0.000906,1,0,0,0,0,0,0,0,0
5.00E-05,0.000755,1,0,0,0,0,0,0,0,0
4.00E-05,0.000604,1,0,0,0,0,0,0,0,0
3.00E-05,0.000453,1,0,0,0,0,0,0,0,0
2.00E-05,0.000302,1,0,0,0,0,0,0,0,0
1.00E-05,0.000151,1,0,0,0,0,0,0,0,0
9.00E-06,0.0001359,1,0,0,0,0,0,0,0,0
8.00E-06,0.0001208,1,0,0,0,0,0,0,0,0
7.00E-06,0.0001057,1,0,0,0,0,0,0,0,0
6.00E-06,9.06E-05,1,0,0,0,0,0,0,0,0
5.00E-06,7.55E-05,1,0,0,0,0,0,0,0,0
4.00E-06,6.04E-05,1,0,0,0,0,0,0,0,0
3.00E-06,4.53E-05,1,0,0,0,0,0,0,0,0
2.00E-06,3.02E-05,1,0,0,0,0,0,0,0,0
1.00E-06,1.51E-05,1,0,0,0,0,0,0,0,0
9.00E-07,1.36E-05,1,0,0,0,0,0,0,0,0
8.00E-07,1.21E-05,1,0,0,0,0,0,0,0,0
7.00E-07,1.06E-05,1,0,0,0,0,0,0,0,0
6.00E-07,9.06E-06,1,0,0,0,0,0,0,0,0
5.00E-07,7.55E-06,1,0,0,0,0,0,0,0,0
4.00E-07,6.04E-06,1,0,0,0,0,0,0,0,0
3.00E-07,4.53E-06,1,0,0,0,0,0,0,0,0
2.00E-07,3.02E-06,1,0,0,0,0,0,0,0,0
1.00E-07,1.51E-06,1,0,0,0,0,0,0,0,0
9.00E-08,1.36E-06,1,0,0,0,0,0,0,0,0
8.00E-08,1.21E-06,1,0,0,0,0,0,0,0,0
7.00E-08,1.06E-06,1,0,0,0,0,0,0,0,0
6.00E-08,9.06E-07,1,0,0,0,0,0,0,0,0
5.00E-08,7.55E-07,1,0,0,0,0,0,0,0,0
4.00E-08,6.04E-07,1,0,0,0,0,0,0,0,0
3.00E-08,4.53E-07,1,0,0,0,0,0,0,0,0
2.00E-08,3.02E-07,1,0,0,0,0,0,0,0,0
1.00E-08,1.51E-07,1,0,0,0,0,0,0,0,0
9.00E-09,1.36E-07,1,0,0,0,0,0,0,0,0
8.00E-09,1.21E-07,1,0,0,0,0,0,0,0,0
7.00E-09,1.06E-07,1,0,0,0,0,0,0,0,0
6.00E-09,9.06E-08,1,0,0,0,0,0,0,0,0
5.00E-09,7.55E-08,1,0,0,0,0,0,0,0,0
4.00E-09,6.04E-08,1,0,0,0,0,0,0,0,0
3.00E-09,4.53E-08,1,0,0,0,0,0,0,0,0
2.00E-09,3.02E-08,1,0,0,0,0,0,0,0,0
1.00E-09,1.51E-08,1,0,0,0,0,0,0,0,0
0.9,13.59,1,0,0,0,0,0,0,0,0
0.8,12.08,1,0,0,0,0,0,0,0,0
0.7,10.57,1,0,0,0,0,0,0,0,0
0.6,9.06,1,0,0,0,0,0,0,0,0
0.5,7.55,1,0,0,0,0,0,0,0,0
0.4,6.04,1,0,0,0,0,0,0,0,0
0.3,4.53,1,0,0,0,0,0,0,0,0
0.2,3.02,1,0,0,0,0,0,0,0,0
0.1,1.51,1,0,0,0,0,0,0,0,0
0.09,1.359,1,0,0,0,0,0,0,0,0
0.08,1.208,1,0,0,0,0,0,0,0,0
0.07,1.057,1,0,0,0,0,0,0,0,0
0.06,0.906,1,0,0,0,0,0,0,0,0
0.05,0.755,1,0,0,0,0,0,0,0,0
0.04,0.604,1,0,0,0,0,0,0,0,0
0.03,0.453,1,0,0,0,0,0,0,0,0
0.02,0.302,1,0,0,0,0,0,0,0,0
0.01,0.151,1,0,0,0,0,0,0,0,0
0.009,0.1359,1,0,0,0,0,0,0,0,0
0.008,0.1208,1,0,0,0,0,0,0,0,0
0.007,0.1057,1,0,0,0,0,0,0,0,0
0.006,0.0906,1,0,0,0,0,0,0,0,0
0.005,0.0755,1,0,0,0,0,0,0,0,0
0.004,0.0604,1,0,0,0,0,0,0,0,0
0.003,0.0453,1,0,0,0,0,0,0,0,0
0.002,0.0302,1,0,0,0,0,0,0,0,0
0.001,0.0151,1,0,0,0,0,0,0,0,0
0.0009,0.01359,1,0,0,0,0,0,0,0,0
0.0008,0.01208,1,0,0,0,0,0,0,0,0
0.0007,0.01057,1,0,0,0,0,0,0,0,0
0.0006,0.00906,1,0,0,0,0,0,0,0,0
0.0005,0.00755,1,0,0,0,0,0,0,0,0
0.0004,0.00604,1,0,0,0,0,0,0,0,0
0.0003,0.00453,1,0,0,0,0,0,0,0,0
0.0002,0.00302,1,0,0,0,0,0,0,0,0
0.0001,0.00151,1,0,0,0,0,0,0,0,0
9.00E-05,0.001359,1,0,0,0,0,0,0,0,0
8.00E-05,0.001208,1,0,0,0,0,0,0,0,0
7.00E-05,0.001057,1,0,0,0,0,0,0,0,0
6.00E-05,0.000906,1,0,0,0,0,0,0,0,0
5.00E-05,0.000755,1,0,0,0,0,0,0,0,0
4.00E-05,0.000604,1,0,0,0,0,0,0,0,0
3.00E-05,0.000453,1,0,0,0,0,0,0,0,0
2.00E-05,0.000302,1,0,0,0,0,0,0,0,0
1.00E-05,0.000151,1,0,0,0,0,0,0,0,0
9.00E-06,0.0001359,1,0,0,0,0,0,0,0,0
8.00E-06,0.0001208,1,0,0,0,0,0,0,0,0
7.00E-06,0.0001057,1,0,0,0,0,0,0,0,0
6.00E-06,9.06E-05,1,0,0,0,0,0,0,0,0
5.00E-06,7.55E-05,1,0,0,0,0,0,0,0,0
4.00E-06,6.04E-05,1,0,0,0,0,0,0,0,0
3.00E-06,4.53E-05,1,0,0,0,0,0,0,0,0
2.00E-06,3.02E-05,1,0,0,0,0,0,0,0,0
1.00E-06,1.51E-05,1,0,0,0,0,0,0,0,0
9.00E-07,1.36E-05,1,0,0,0,0,0,0,0,0
8.00E-07,1.21E-05,1,0,0,0,0,0,0,0,0
7.00E-07,1.06E-05,1,0,0,0,0,0,0,0,0
6.00E-07,9.06E-06,1,0,0,0,0,0,0,0,0
5.00E-07,7.55E-06,1,0,0,0,0,0,0,0,0
4.00E-07,6.04E-06,1,0,0,0,0,0,0,0,0
3.00E-07,4.53E-06,1,0,0,0,0,0,0,0,0
2.00E-07,3.02E-06,1,0,0,0,0,0,0,0,0
1.00E-07,1.51E-06,1,0,0,0,0,0,0,0,0
9.00E-08,1.36E-06,1,0,0,0,0,0,0,0,0
8.00E-08,1.21E-06,1,0,0,0,0,0,0,0,0
7.00E-08,1.06E-06,1,0,0,0,0,0,0,0,0
6.00E-08,9.06E-07,1,0,0,0,0,0,0,0,0
5.00E-08,7.55E-07,1,0,0,0,0,0,0,0,0
4.00E-08,6.04E-07,1,0,0,0,0,0,0,0,0
3.00E-08,4.53E-07,1,0,0,0,0,0,0,0,0
2.00E-08,3.02E-07,1,0,0,0,0,0,0,0,0
1.00E-08,1.51E-07,1,0,0,0,0,0,0,0,0
9.00E-09,1.36E-07,1,0,0,0,0,0,0,0,0
8.00E-09,1.21E-07,1,0,0,0,0,0,0,0,0
7.00E-09,1.06E-07,1,0,0,0,0,0,0,0,0
6.00E-09,9.06E-08,1,0,0,0,0,0,0,0,0
5.00E-09,7.55E-08,1,0,0,0,0,0,0,0,0
4.00E-09,6.04E-08,1,0,0,0,0,0,0,0,0
3.00E-09,4.53E-08,1,0,0,0,0,0,0,0,0
2.00E-09,3.02E-08,1,0,0,0,0,0,0,0,0
1.00E-09,1.51E-08,1,0,0,0,0,0,0,0,0
0.9,13.59,1,0,0,0,0,0,0,0,0
0.8,12.08,1,0,0,0,0,0,0,0,0
0.7,10.57,1,0,0,0,0,0,0,0,0
0.6,9.06,1,0,0,0,0,0,0,0,0
0.5,7.55,1,0,0,0,0,0,0,0,0
0.4,6.04,1,0,0,0,0,0,0,0,0
0.3,4.53,1,0,0,0,0,0,0,0,0
0.2,3.02,1,0,0,0,0,0,0,0,0
0.1,1.51,1,0,0,0,0,0,0,0,0
0.09,1.359,1,0,0,0,0,0,0,0,0
0.08,1.208,1,0,0,0,0,0,0,0,0
0.07,1.057,1,0,0,0,0,0,0,0,0
0.06,0.906,1,0,0,0,0,0,0,0,0
0.05,0.755,1,0,0,0,0,0,0,0,0
0.04,0.604,1,0,0,0,0,0,0,0,0
0.03,0.453,1,0,0,0,0,0,0,0,0
0.02,0.302,1,0,0,0,0,0,0,0,0
0.01,0.151,1,0,0,0,0,0,0,0,0
0.009,0.1359,1,0,0,0,0,0,0,0,0
0.008,0.1208,1,0,0,0,0,0,0,0,0
0.007,0.1057,1,0,0,0,0,0,0,0,0
0.006,0.0906,1,0,0,0,0,0,0,0,0
0.005,0.0755,1,0,0,0,0,0,0,0,0
0.004,0.0604,1,0,0,0,0,0,0,0,0
0.003,0.0453,1,0,0,0,0,0,0,0,0
0.002,0.0302,1,0,0,0,0,0,0,0,0
0.001,0.0151,1,0,0,0,0,0,0,0,0
0.0009,0.01359,1,0,0,0,0,0,0,0,0
0.0008,0.01208,1,0,0,0,0,0,0,0,0
0.0007,0.01057,1,0,0,0,0,0,0,0,0
0.0006,0.00906,1,0,0,0,0,0,0,0,0
0.0005,0.00755,1,0,0,0,0,0,0,0,0
0.0004,0.00604,1,0,0,0,0,0,0,0,0
0.0003,0.00453,1,0,0,0,0,0,0,0,0
0.0002,0.00302,1,0,0,0,0,0,0,0,0
0.0001,0.00151,1,0,0,0,0,0,0,0,0
9.00E-05,0.001359,1,0,0,0,0,0,0,0,0
8.00E-05,0.001208,1,0,0,0,0,0,0,0,0
7.00E-05,0.001057,1,0,0,0,0,0,0,0,0
6.00E-05,0.000906,1,0,0,0,0,0,0,0,0
5.00E-05,0.000755,1,0,0,0,0,0,0,0,0
4.00E-05,0.000604,1,0,0,0,0,0,0,0,0
3.00E-05,0.000453,1,0,0,0,0,0,0,0,0
2.00E-05,0.000302,1,0,0,0,0,0,0,0,0
1.00E-05,0.000151,1,0,0,0,0,0,0,0,0
9.00E-06,0.0001359,1,0,0,0,0,0,0,0,0
8.00E-06,0.0001208,1,0,0,0,0,0,0,0,0
7.00E-06,0.0001057,1,0,0,0,0,0,0,0,0
6.00E-06,9.06E-05,1,0,0,0,0,0,0,0,0
5.00E-06,7.55E-05,1,0,0,0,0,0,0,0,0
4.00E-06,6.04E-05,1,0,0,0,0,0,0,0,0
3.00E-06,4.53E-05,1,0,0,0,0,0,0,0,0
2.00E-06,3.02E-05,1,0,0,0,0,0,0,0,0
1.00E-06,1.51E-05,1,0,0,0,0,0,0,0,0
9.00E-07,1.36E-05,1,0,0,0,0,0,0,0,0
8.00E-07,1.21E-05,1,0,0,0,0,0,0,0,0
7.00E-07,1.06E-05,1,0,0,0,0,0,0,0,0
6.00E-07,9.06E-06,1,0,0,0,0,0,0,0,0
5.00E-07,7.55E-06,1,0,0,0,0,0,0,0,0
4.00E-07,6.04E-06,1,0,0,0,0,0,0,0,0
3.00E-07,4.53E-06,1,0,0,0,0,0,0,0,0
2.00E-07,3.02E-06,1,0,0,0,0,0,0,0,0
1.00E-07,1.51E-06,1,0,0,0,0,0,0,0,0
9.00E-08,1.36E-06,1,0,0,0,0,0,0,0,0
8.00E-08,1.21E-06,1,0,0,0,0,0,0,0,0
7.00E-08,1.06E-06,1,0,0,0,0,0,0,0,0
6.00E-08,9.06E-07,1,0,0,0,0,0,0,0,0
5.00E-08,7.55E-07,1,0,0,0,0,0,0,0,0
4.00E-08,6.04E-07,1,0,0,0,0,0,0,0,0
3.00E-08,4.53E-07,1,0,0,0,0,0,0,0,0
2.00E-08,3.02E-07,1,0,0,0,0,0,0,0,0
1.00E-08,1.51E-07,1,0,0,0,0,0,0,0,0
9.00E-09,1.36E-07,1,0,0,0,0,0,0,0,0
8.00E-09,1.21E-07,1,0,0,0,0,0,0,0,0
